# 02 triage tags (vanillahunt link 02, smr-bugfixpack-b6, 2026-09-10) — working copy of 01's INVENTORY.tsv; ⛔ 01's file is untouched, this file is the parent's; regenerate from the parent's scratch scripts, never hand-edit rows.
# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# 02 COLUMNS: rid = R + 1-based data-row index of INVENTORY.tsv (stable while 01's file is). system = the BINDING partition (02 brief §2.A); link = 03 | 04-A turf | 04-B colony | 04-C engine | 04-D removed/added+storage | 04-E presets — dlc-adjacent overrides every system (disjoint by construction). system_rule = the rule that fired (path / class prefix / basename / hand: <reason>). dlc_terms = the APPLIED match (T1 literal, T2~ narrowed); dlc_literal = every literal hit of all 25 brief terms, applied or not — ⛔ an untagged row with dlc_literal is 04's, and a seam 04 finds there is a note to 03.
# 02 DLC TAG (unit B), a stated DEVIATION from the brief's literal list: T1 = Food Meal Crop Farm Fungal Bakery Replicator Restaurant Insect Animal Hunger Starv Consumption FoodService norman thomas IsDlcAvailable AssemblyOfPlanets LawOffice ServiceBuilding, LITERAL substring, + the 51 class/global names declared in DLC/norman/Code + DLC/thomas/Code (word-bounded); T2 = Tech Resource Law Policy Cargo in their QUALIFIED sense only (registry/walk forms, word-bounded). Literal matching of all 25 would tag 2,918 rows (8,209 readable preset rows) and fence them off from 04 while 03 cannot hold them — over-tagging makes rows UNREAD, under-tagging leaves them with 04. Text matched: the 1.1.0 body (1.0.7 body for removed rows) + both signatures.
# 02 FAN-OUT (unit C): class/change/seam/guard/verdict/smell come from a judgement agent that read BOTH bodies (batch + round in triage_note, brief hash in TRIAGE.md §2). `*` classes (e.g. (f)*) are MECHANICAL by kind, not read. ⛔ A CHURN verdict is an agent's claim, UNREAD by anyone else; a SMELL is a PASSING candidate for the owning link to derive, not a finding; no row here is a defect.
# 02 FIELD-REPORT TAGS (README §2b, owner 2026-09-10), column `fr`, BY FUNCTION: FR-1(a) = entry functions on the New Game -> first sol path (OnMsg NewGame/NewMap*/CityStart/ChangeMapDone/MapGen*, RandomMapGenerator.*, MapGen.*, StartNewGame, InitNewGameMissionParams, City/Colony Init*, Create/Change/Switch/Init/SetupMap*, PreGameMission.lua Start/Launch/Begin/NewGame/Apply/Init functions) + ONE HOP of changed callees (text-level; a callee name declared by >3 changed rows is not followed); FR-1(b) = an FR-1 row branching on IsDlcAvailable/norman -> link 03; FR-1(c) = CommonLua/Classes/Lightmodel.lua + RenderFeaturesParams* rows + bodies naming upscaler/DLSS/XeSS/FSR/AA; FR-1(d) = a changed line assigning hr.*; FR-2 = deep-scan/probe/exploration/reveal/subsurface names or deep-scan body terms + one hop; FR-3 = an ADDED or CHANGED line creating/shortening periodic work (Create*Thread, *Repeat, Sleep, WaitMsg, WaitWakeup, DelayedCall) or a new high-frequency OnMsg handler. ⛔ An FR tag does not move a row out of its system (except FR-1(b)); it orders the reading. A tag is a surface, not a cause.
rid	file	function	kind	bucket	line107	line110	sig107	sig110	flags	system	link	system_rule	dlc	dlc_terms	dlc_literal	span107	span110	batch	class	change	seam	guard	verdict	smell	fr	triage_note
R02284	CommonLua/Libs/Notifications/NotificationUI.lua	GameNotificationsDlg.CanDismissAll	added	hand		317		:		commonlua	04-C	path CommonLua/**					317-319		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02285	CommonLua/Libs/Notifications/NotificationUI.lua	GameNotificationsDlg.CreateNotification	body	hand	268	270	:notification,suppress_fx	:notification,suppress_fx		commonlua	04-C	path CommonLua/**				268-283	270-285	B22	(a)	FX call becomes `PlayFX(fx_action, "start", notification.NotificationTemplate)` (moment and actor added)	none	-	WORTH-READING: FX lookup now keyed by moment/actor	none		fan-out B22 round r1
R02286	CommonLua/Libs/Notifications/NotificationUI.lua	GameNotificationsDlg.DismissAllNotifications	body	hand	309	321	:	:		commonlua	04-C	path CommonLua/**				309-314	321-327	B22	(a)	early return added `if not self:CanDismissAll() then return end`	notification UI × tutorial dismiss rule	-	WORTH-READING: dismiss-all can be vetoed	none		fan-out B22 round r1
R02287	CommonLua/Libs/Notifications/NotificationUI.lua	GameNotificationsDlg.RemoveNotification	body	hand	285	287	:notification	:notification		commonlua	04-C	path CommonLua/**				285-307	287-315	B22	(a)	window lookup changes from `table.find_value(self, "context", notification)` to a loop matching `ResolvePropObj(w.context, "NotificationPreset")`	notification UI × SubContext-wrapped contexts	-	WORTH-READING: windows with wrapped contexts now found and closed	none		fan-out B22 round r1
R02288	CommonLua/Libs/Notifications/NotificationUI.lua	XGameNotification.CycleItems	body	hand	139	140	:direction	:direction		commonlua	04-C	path CommonLua/**				139-158	140-160	B22	(a)	cycle target selection skips items flagged `is_child_title` (obj forced false)	notification cycling × parent/child notifications	-	WORTH-READING: child-title rows excluded from cycling	none		fan-out B22 round r1
R02289	CommonLua/Libs/Notifications/NotificationUI.lua	XGameNotification.Press	body	hand	32	32	:alt	:alt		commonlua	04-C	path CommonLua/**				32-53	32-54	B22	(a)	Shift+alt press dismisses all only if `dlg:CanDismissAll()` (Mars: `not g_Tutorial`), otherwise falls through to `self:TryDismiss()`	notification UI × tutorial dismiss rule	-	WORTH-READING: dismiss-all blocked during tutorial	none		fan-out B22 round r1
R02290	CommonLua/Libs/Notifications/Notifications.lua	AddNotification	body	hand	25	25	.id,instance,...	.id,instance,...		commonlua	04-C	path CommonLua/**				25-70	25-89	B22	(a)+(g)	parent found/created (`FindNotification or AddNotification(def.Parent, false, selector)`) before registration; `procall(OnInit)`; OnInit self-removal also removes an empty parent; child joins parent after OnInit	notifications × parent/child grouping	GUARD+ `if not parent_notification then return end`	WORTH-READING: add order and OnInit failure handling changed	none		fan-out B22 round r1
R02291	CommonLua/Libs/Notifications/Notifications.lua	AddObjectsToNotification	body	hand	251	285	.obj_list,object_params,id,...	.obj_list,object_params,id,...		commonlua	04-C	path CommonLua/**				251-273	285-308	B22	(a)	change detection switches from `count == #objects` to a `modified` flag, so re-inserting an existing obj with new params now fires `ObjModifiedDelayed`	none	-	WORTH-READING: param-only updates now refresh UI	none		fan-out B22 round r1
R02292	CommonLua/Libs/Notifications/Notifications.lua	DeleteNotification	added	hand		105		.notification		commonlua	04-C	path CommonLua/**					105-131		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02293	CommonLua/Libs/Notifications/Notifications.lua	OnMsg.DoneMap	added	hand		417		.map		commonlua	04-C	path CommonLua/**					417-419		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02294	CommonLua/Libs/Notifications/Notifications.lua	OnMsg.MapDone	removed	hand	367		.map			commonlua	04-C	path CommonLua/**				367-369			(e)*							not fanned out: class by kind (marked *), read by the owning link
R02295	CommonLua/Libs/Notifications/Notifications.lua	OnMsg.PostDoneMap	added	hand		421		.map		commonlua	04-C	path CommonLua/**					421-427		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02296	CommonLua/Libs/Notifications/Notifications.lua	OnMsg.PostLoadGame	body	hand	371	429	.	.		commonlua	04-C	path CommonLua/**				371-375	429-461	B22	(a)+(g)	PostLoadGame deletes notifications whose preset id vanished, rebuilds non-array_set `objects`, and rebases real-time `SuppressedNotifications` with GetLoadRealTimeCorrection	old saves × removed notification presets / array_set objects	GUARD+ `notification and notification.objects`	WORTH-READING: load-time migration of notification state	none		fan-out B22 round r1
R02297	CommonLua/Libs/Notifications/Notifications.lua	RemoveAllNotificationsForMap	body	hand	356	408	.map	.map		commonlua	04-C	path CommonLua/**				356-365	408-415	B22	(a)+(i)	only `PerMap` notifications on the map are removed; the else-branch `ValidateNotificationObjects(..., IsValidMapObject)` moved to new `OnMsg.PostDoneMap`	none	GUARD+ `notification and notification.PerMap`	WORTH-READING: non-PerMap notifications resolving to the map no longer removed on DoneMap	none		fan-out B22 round r1
R02298	CommonLua/Libs/Notifications/Notifications.lua	RemoveNotification	body	hand	72	91	.id,...	.id,...		commonlua	04-C	path CommonLua/**				72-108	91-103	B22	(a)	teardown (removed flag, suppress-on-dismiss, thread kill, parent/child removal, Msg) moved verbatim into new `DeleteNotification(notification)` (Notifications.lua 110:105-131)	none	-	CHURN: moved helper (DeleteNotification is the old tail verbatim)	none		fan-out B22 round r1
R02299	CommonLua/Libs/Notifications/Notifications.lua	SetNotificationObjects	added	hand		358		.obj_list,object_params,id,...		commonlua	04-C	path CommonLua/**					358-371		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02300	CommonLua/Libs/Notifications/Notifications.lua	SuppressNotification	body	hand	141	165	.notification	.notification		commonlua	04-C	path CommonLua/**				141-146	165-180	B22	(a)+(g)	suppression now also recurses into ParentNotificationPreset children, even when the parent itself is not `Suppressable`	notification suppression × parent/child grouping	-	WORTH-READING: dismissing a parent now suppresses its children	none		fan-out B22 round r1
R02301	CommonLua/Libs/Notifications/Notifications.lua	UpdateNotification	body	hand	119	142	.id,instance,...	.id,instance,...		commonlua	04-C	path CommonLua/**				119-136	142-160	B22	(a)	new assert rejects `instance.objects` (objects must go through AddObjectToNotification array_set)	none	-	WORTH-READING: new dev-assert contract, release-inert	none		fan-out B22 round r1
R02302	CommonLua/Libs/Notifications/Notifications.lua	UpdateNotificationThread	body	hand	173	207	.notification	.notification		commonlua	04-C	path CommonLua/**				173-218	207-252	B22	(a)+(i)	`show_time` kept when already set (`show_time or GetTime()`), so restarts no longer reset expiration; live-thread check `IsValidThread(update_thread)` replaces an assert	notification expiration × save/load restart	GUARD+ `IsValidThread(notification.update_thread)`	WORTH-READING: UpdateNotification/PostLoadGame no longer restart the expiry clock	tell 3: PostLoadGame rebases real-time SuppressedNotifications via GetLoadRealTimeCorrection (110:458) but a real-time `show_time` is now carried across load unrebased @ 110:214		fan-out B22 round r1
R02303	CommonLua/Libs/Notifications/Notifications.lua	ValidateNotificationObjects	body	hand	337	387	.notification,fnIsValid,...	.notification,fnIsValid,...		commonlua	04-C	path CommonLua/**				337-350	387-402	B22	(a)	pruning an invalid object now emits `Msg("RemoveNotificationObject", notification, obj, object_params)`	none	-	WORTH-READING: new message on object pruning	none		fan-out B22 round r1
R02304	CommonLua/Libs/Notifications/ParentNotificationPreset.lua	ParentNotificationPreset.GetObjectItem	body	hand	20	22	:obj	:obj		commonlua	04-C	path CommonLua/**				20-25	22-27	B22	(a)	child-title SubContext now carries `is_child_title = true`	notification cycling × parent/child notifications	-	WORTH-READING: flag consumed by CycleItems skip	none		fan-out B22 round r1
R02305	CommonLua/Libs/Notifications/StatusNotificationPreset.lua	OnMsg.OnStatusAdded	body	hand	58	60	.obj,status,params,player	.obj,status,params,player		commonlua	04-C	path CommonLua/**				58-73	60-75	B22	(c)+(i)	player gate becomes `not player or player.player ~= UIPlayer` (a status container is passed instead of the Player)	object status × PlayerStatusContainer	GUARD+ `not player`	WORTH-READING: player argument contract moved to container	none		fan-out B22 round r1
R02306	CommonLua/Libs/Notifications/StatusNotificationPreset.lua	OnMsg.OnStatusParamsUpdated	body	hand	88	90	.obj,status,params,player,old_params	.obj,status,params,player,old_params		commonlua	04-C	path CommonLua/**				88-97	90-99	B22	(c)+(i)	same gate `not player or player.player ~= UIPlayer` on params update	object status × PlayerStatusContainer	GUARD+ `not player`	WORTH-READING: player argument contract moved	none		fan-out B22 round r1
R02307	CommonLua/Libs/Notifications/StatusNotificationPreset.lua	OnMsg.OnStatusRemoved	body	hand	75	77	.obj,status,params,player	.obj,status,params,player		commonlua	04-C	path CommonLua/**				75-86	77-88	B22	(c)+(i)	same gate `player.player ~= UIPlayer`; `player:GetObjCountByStatus(status)` now called on the container	object status × PlayerStatusContainer	GUARD+ `not player`	WORTH-READING: player argument contract moved	none		fan-out B22 round r1
R02308	CommonLua/Libs/Notifications/StatusNotificationPreset.lua	OnMsg.RemoveNotification	body	hand	99	101	.notification	.notification		commonlua	04-C	path CommonLua/**				99-111	101-113	B22	(c)	kind check `IsKindOf(player, "Player")` → `"PlayerStatusContainer"` before DismissObjectsStatus/RemoveStatus	object status × PlayerStatusContainer	-	WORTH-READING: close-time dismiss/remove-status now reaches containers	none		fan-out B22 round r1
R02309	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ApplyRewards	added	hand		378		.rewards,target,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					378-382		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02310	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	GetRewardsDescription	added	hand		361		.list,separator	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					361-376		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02311	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.AddToOwner	added	hand		64		:owner,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					64-67		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02312	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.ApplyRewards	added	hand		55		:target,ignore_completion	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					55-59		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02313	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.Complete	added	hand		23		:owner,outcome,description	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					23-37		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02314	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.Evaluate	added	hand		47		:owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					47-49		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02315	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.FetchListFromOwner	added	hand		79		:owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					79-81		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02316	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.GetDescription	added	hand		43		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					43-45		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02317	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.GetFirstByStackLimitId	added	hand		74		:owner,id	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					74-77		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02318	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.GetModalInOwner	added	hand		61		:owner,id	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					61-63		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02319	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.GetRewardsText	added	hand		51		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					51-53		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02320	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.OnComplete	added	hand		39		:owner,outcome,description	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					39-41		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02321	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Objective.RemoveFromOwner	added	hand		69		:owner,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					69-72		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02322	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.Evaluate	added	hand		204		:owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					204-212		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02323	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.GetDescription	added	hand		222		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					222-231		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02324	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.GetRewardsText	added	hand		233		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					233-248		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02325	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.OnAdd	added	hand		192		:owner,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					192-196		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02326	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.OnEditorSetProperty	added	hand		214		:prop_id,old_value,ged	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					214-220		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02327	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveList.OnRemove	added	hand		198		:owner,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					198-202		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02328	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveNone.Evaluate	added	hand		266		:owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					266-269		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02329	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOutcome.Evaluate	added	hand		287		:objective,owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					287-291		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02330	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.AddObjective	added	hand		99		:objective,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					99-114		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02331	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.AreMainObjectivesComplete	added	hand		170		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					170-177		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02332	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.EvaluateObjectives	added	hand		160		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					160-167		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02333	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.FirstObjectiveByGroup	added	hand		150		:group	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					150-152		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02334	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.FirstObjectiveById	added	hand		146		:id	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					146-148		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02335	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.ForEachObjective	added	hand		132		:func,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					132-144		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02336	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveOwner.RemoveObjective	added	hand		116		:objective,...	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					116-130		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02337	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ObjectiveScript.Evaluate	added	hand		329		:owner	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					329-337		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02338	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Reward.ApplyReward	added	hand		351		:target	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					351-353		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02339	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	Reward.GetDescription	added	hand		355		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					355-357		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02340	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	RewardScript.ApplyReward	added	hand		405		:target	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					405-410		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02341	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	RewardScript.GetIcon	added	hand		412		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					412-414		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02342	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ScriptWaitObjective.GetError	added	hand		449		:	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					449-453		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02343	CommonLua/Libs/Objectives/ClassDefs/ClassDef-Objectives.generated.lua	ScriptWaitObjective.WaitObjective	added	hand		438		:player,objective,timeout	NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					438-447		(f)*						FR-3	not fanned out: class by kind (marked *), read by the owning link
R02344	CommonLua/Libs/Objectives/Data/ClassDef-Objectives.lua	ApplyRewards@f6f3d5	added	hand		376		.rewards,target,...	INDENTED,NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					376-380		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02345	CommonLua/Libs/Objectives/Data/ClassDef-Objectives.lua	GetRewardsDescription@f6f3d5	added	hand		359		.list,separator	INDENTED,NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					359-374		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02346	CommonLua/Libs/Objectives/Data/ClassDef-Objectives.lua	ObjectiveOwner.AreMainObjectivesComplete@26823f	added	hand		106		:	INDENTED,NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					106-113		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02347	CommonLua/Libs/Objectives/Data/ClassDef-Objectives.lua	ObjectiveOwner.EvaluateObjectives@26823f	added	hand		96		:	INDENTED,NEWFILE	removed-added	04-D	whole-file row (FILES.tsv)					96-103		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02348	CommonLua/Libs/Paradox/Classes/XDef/ParadoxAccountDialog.generated.lua	ParadoxAccountDialog.Init	body	hand	17	17	:parent,context	:parent,context		commonlua	04-C	path CommonLua/**				17-199	17-199	B22	(a)	signup/login mode switches now call `host:ActionsUpdated()` instead of `host:UpdateActionViews(host)`	none	-	WORTH-READING: action refresh API swapped	none		fan-out B22 round r1
R02349	CommonLua/Libs/Paradox/Classes/XDef/ParadoxAccountLogIn.generated.lua	ParadoxAccountLogIn.Init	body	hand	19	20	:parent,context	:parent,context		commonlua	03	path CommonLua/**	dlc-adjacent	Policy~	Policy	19-527	20-528	B22	(a)	spinner XFrame `Background` value and image `black-round-32` → `round-32` changed, `FocusedBackground` dropped, spinner `ImageColor` added	none	-	CHURN: reformat of generated XTemplate styling constants only, no logic	none		fan-out B22 round r1
R02350	CommonLua/Libs/Paradox/Classes/XDef/ParadoxAccountSignUp.generated.lua	ParadoxAccountSignUp.Init	body	hand	19	20	:parent,context	:parent,context		commonlua	03	path CommonLua/**	dlc-adjacent	Policy~	Policy	19-760	20-761	B22	(a)	spinner XFrame `Background` and image `black-round-32` → `round-32`, `FocusedBackground` dropped, spinner `ImageColor` added	none	-	CHURN: reformat of generated XTemplate styling constants only, no logic	none		fan-out B22 round r1
R02351	CommonLua/Libs/Paradox/Classes/XDef/ParadoxUIActionBars.generated.lua	ParadoxUIActionBars.SpawnChildWindows	body	hand	12	12	:context	:context		commonlua	04-C	path CommonLua/**				12-48	12-49	B22	(a)	action-bar XFrame gains `Background = 4280295456` and image `black-round-32` → `round-32`	none	-	CHURN: reformat of generated XTemplate styling constants only, no logic	none		fan-out B22 round r1
R02352	CommonLua/Libs/Paradox/ParadoxModManager.lua	AsyncDownloadFile	added	hand		303		.url,file_path		commonlua	04-C	path CommonLua/**					303-314		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02353	CommonLua/Libs/Paradox/ParadoxModManager.lua	AsyncResolveThirdPartyAccountLink	added	hand		383		.provider_data		commonlua	04-C	path CommonLua/**					383-400		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02354	CommonLua/Libs/Paradox/ParadoxModManager.lua	GetParadoxSearchTime@e26737	added	hand		666		.self	INDENTED	commonlua	04-C	path CommonLua/**					666-668		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02355	CommonLua/Libs/Paradox/ParadoxModManager.lua	GetParadoxTagId@1c82cb	added	hand		625		.self	INDENTED	commonlua	04-C	path CommonLua/**					625-627		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02356	CommonLua/Libs/Paradox/ParadoxModManager.lua	GetParadoxTagIdToTagPresetMap	added	hand		402		.		commonlua	04-C	path CommonLua/**					402-411		(f)*							not fanned out: class by kind (marked *), read by the owning link
R02357	CommonLua/Libs/Paradox/ParadoxModManager.lua	GetParadoxTagName@1c82cb	removed	hand	336		.self		INDENTED	commonlua	04-C	path CommonLua/**				336-338			(e)*							not fanned out: class by kind (marked *), read by the owning link
