# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# NOROWS (v1.2): every changed / added / removed .lua file (DLC/ excluded) for which INVENTORY.tsv has NO row. Added 2026-09-10 after link 02 found NVIDIA DLSS 2 -> 4 in a top-level DATA TABLE of `CommonLua/Core/options.lua` — a change neither instrument lists.
# ⛔ READ THIS AS A HOLE, NOT AS NOISE: 123 files are `reader=NONE` + `content=yes` — changed hand code that no instrument lists and that link 02, which partitions ROWS, cannot hand to any reader. Whoever owns their system diffs them AS TEXT. 1 more are `ws-only` (no row because nothing changed after normalisation) and 1413 are `generated` with content, which presetdiff reads at field level.
# WHY A HAND FILE CAN HAVE NO ROW: its change is in top-level data / config / const tables, in preset data stored outside the four `generated` prefixes (`CommonLua/Data/`, `CommonLua/Libs/*/Data/`), inside an anonymous `function(` literal, or in a declaration form the regex does not recognise. `lines_changed` (normalised +/- lines, hand files only) sizes the reading; it is not a verdict.
path	status	bucket	reader	content	lines_changed
Data/BuildingTemplate/PassageRamp.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Playground.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/PodLandingSite.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/PolymerPlant.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/PowerDecoy.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/PreciousMetalsExtractor.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ProjectMorpheus.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCConstructorBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCDrillerBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCExplorerBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCHarvesterBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCRoverBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCSafariBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCSensorBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCSolarBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCTerraformerBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RCTransportBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RareMetalsRefinery.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RechargeStation.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ReconCenter.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RefugeeRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RegolithExtractor.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ResearchLab.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RockFormation.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RockFormationSmall.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RocketExpedition.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/RocketLandingSite.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Sanatorium.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/School.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SchoolSpireCCP1.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ScienceInstitute.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SecretPolice.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SecurityPostCCP1.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SecurityStation.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SelfSufficientDome.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SeniorsResidenceCCP1.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SensorTower.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShopsElectronics.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShopsFood.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShopsFood_Small.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShopsJewelry.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShopsJewelry_Small.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ShuttleHub.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Sinkhole.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SmartApartmentsCCP1.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SmartHome.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SmartHome_Small.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SolarArray.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SolarPanel.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SolarPanelBig.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SpaceElevator.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Spacebar.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Spacebar_Small.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StationBig.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StationSmall.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Statue.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StirlingGenerator.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageConcrete.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageElectronics.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageFood.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageFuel.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageMachineParts.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageMetals.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageMysteryResource.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StoragePolymers.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/StorageRareMetals.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SubsurfaceHeater.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SupplyPod.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SupplyRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SupplyRocketBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SupportStrut.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/SurfacePassage.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TVStudioWorkshopCCP1.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TaiChiGarden.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Temple.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TheExcavator.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Track.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TrackTunnel.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TradePad.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TradeRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/TriboelectricScrubber.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/Tunnel.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UndergroundDome.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UndergroundDomeMedium.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UndergroundDomeMicro.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UndergroundPassage.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalArkPod.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalDragonRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalDropPod.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalFarmPlantStorageDepot.lua	added	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalFungiStorageDepot.lua	added	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalLanderRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalLanderRocketBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalMeatStorageDepot.lua	added	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalRefugeeRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalRocketBuilding.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalStorageDepot.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalSupplyPod.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalTradeRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalTunnel.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/UniversalZeusRocket.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/VRWorkshop.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WasteRockDumpBig.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WasteRockDumpHuge.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WasteRockProcessor.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WaterExtractor.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WaterReclamationSystem.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WaterTank.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WindTurbine.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WindTurbine_Diffuser.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/WindTurbine_Large.lua	changed	generated	presetdiff	yes	
Data/BuildingTemplate/ZeusRocket.lua	changed	generated	presetdiff	yes	
Data/Camera.lua	changed	generated	presetdiff	yes	
Data/ClassDef-Default.lua	changed	generated	presetdiff	yes	
Data/ClassDef-Effects.lua	changed	generated	presetdiff	yes	
Data/ClassDef-Negotiations.lua	changed	generated	presetdiff	yes	
Data/ClassDef-Resources.lua	changed	generated	presetdiff	yes	
Data/ColonyControlCenterCategory.lua	changed	generated	presetdiff	yes	
Data/CommanderProfilePreset.lua	changed	generated	presetdiff	yes	
Data/CropPreset.lua	changed	generated	presetdiff	yes	
Data/DiscoveryAsteroidPreset.lua	changed	generated	presetdiff	yes	
Data/DiscoveryGenericPreset.lua	removed	generated	presetdiff	yes	
Data/DumbAIDef.lua	changed	generated	presetdiff	yes	
Data/EncyclopediaArticle.lua	changed	generated	presetdiff	yes	
Data/FXPreset/ActionFXParticles.lua	changed	generated	presetdiff	yes	
Data/FXPreset/ActionFXSound.lua	changed	generated	presetdiff	yes	
Data/FactionDef/TransHumanistMovement.lua	removed	generated	presetdiff	yes	
Data/FactionPolarizationDef.lua	changed	generated	presetdiff	yes	
Data/FrostDef.lua	changed	generated	presetdiff	yes	
Data/GameStateDef.lua	added	generated	presetdiff	yes	
Data/HUDNotificationPreset.lua	changed	generated	presetdiff	yes	
Data/Label.lua	changed	generated	presetdiff	yes	
Data/LawDef/LawDef-Independence.lua	changed	generated	presetdiff	yes	
Data/LightmodelPreset.lua	changed	generated	presetdiff	yes	
Data/MapSettings-Marsquake.lua	changed	generated	presetdiff	yes	
Data/MapSettings-Meteor.lua	changed	generated	presetdiff	yes	
Data/MsgDef.lua	changed	generated	presetdiff	yes	
Data/Negotiation/CovertOps_Initial.lua	changed	generated	presetdiff	yes	
Data/Negotiation/RepliesGreetings.lua	changed	generated	presetdiff	yes	
Data/Negotiation/RepliesTechExchangeAccepted.lua	changed	generated	presetdiff	yes	
Data/OnScreenHint.lua	changed	generated	presetdiff	yes	
Data/PFClassDef.lua	added	generated	presetdiff	yes	
Data/ParticleSystemPreset/Drone_Engine_Flying.lua	changed	generated	presetdiff	yes	
Data/ParticleSystemPreset/HydroponicFarm_Shower.lua	changed	generated	presetdiff	yes	
Data/ParticleSystemPreset/RocketUI_Trail.lua	changed	generated	presetdiff	yes	
Data/ParticleSystemPreset/Selection_Rover.lua	changed	generated	presetdiff	yes	
Data/ParticleSystemPreset/SmallFarm_Shower.lua	added	generated	presetdiff	yes	
Data/ParticleSystemPreset/SupplyPodUI_Glow.lua	added	generated	presetdiff	yes	
Data/ParticleSystemPreset/SupplyPodUI_Trail.lua	added	generated	presetdiff	yes	
Data/PersistedRenderVars.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Asteroid.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Colonist.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Disaster.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Evaluation.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Launch Issues.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Laws.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Mystery.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-NewTutorial.lua	added	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-POI.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-System.lua	changed	generated	presetdiff	yes	
Data/PopupNotifications/PopupNotificationPreset-Tutorial.lua	removed	generated	presetdiff	yes	
Data/RandomMapPreset.lua	changed	generated	presetdiff	yes	
Data/Resource.lua	changed	generated	presetdiff	yes	
Data/ResourcePreset.lua	changed	generated	presetdiff	yes	
Data/ResourceProductionRecipe.lua	added	generated	presetdiff	yes	
Data/Scenario/BuildingAnomalies.lua	changed	generated	presetdiff	yes	
Data/Scenario/BuriedWonder_Ancient_Artifact.lua	changed	generated	presetdiff	yes	
Data/Scenario/BuriedWonder_Bottomless_Pit.lua	changed	generated	presetdiff	yes	
Data/Scenario/BuriedWonder_Cave_Of_Wonders.lua	changed	generated	presetdiff	yes	
Data/Scenario/BuriedWonder_Jumbo_Cave.lua	changed	generated	presetdiff	yes	
Data/Scenario/BuriedWonder_Jumbo_Cave_106.lua	changed	generated	presetdiff	yes	
Data/Scenario/GenericAnomalies.lua	changed	generated	presetdiff	yes	
Data/Scenario/MarsAnomalies.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mini_Mystery 1.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mini_Mystery 4.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mini_Mystery 5.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 1.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 10.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 11.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 12.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 2.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 3.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 4.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 5.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 6.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 7.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 8.lua	changed	generated	presetdiff	yes	
Data/Scenario/Mystery 9.lua	changed	generated	presetdiff	yes	
Data/Scenario/UndergroundAnomalies.lua	changed	generated	presetdiff	yes	
Data/Scenario/UndergroundAnomalies_FollowUps.lua	changed	generated	presetdiff	yes	
Data/Scenario/UndergroundAnomalies_Rare.lua	changed	generated	presetdiff	yes	
Data/SoundPreset.lua	changed	generated	presetdiff	yes	
Data/StoryBit/AnythingForLove.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ApplicantProfiling.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ArcadiaCross.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ArcadiaCross_CaughtCheating.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ArcadiaCross_Lose.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ArcadiaCross_Lose_While_Cheating.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ArcadiaCross_Win.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Armageddon.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Armageddon_FollowUp.lua	changed	generated	presetdiff	yes	
Data/StoryBit/AsteroidFracture.lua	changed	generated	presetdiff	yes	
Data/StoryBit/AsteroidFracture_Break.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Asylum.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BabyVolcano.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BabyVolcano_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadBoyGenius.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadBoyGenius_Penalty.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadBoyGenius_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadJoke.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadMOXIE.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadMOXIE_ColdWave.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadMOXIE_SecondTime.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadMoxie_Finale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadMoxie_Tech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadPrefab.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BadRocketLanding.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BattleRoyale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BattleRoyale_Royalties.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BattleRoyale_RoyaltiesParadox.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BlackPR.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BlankSlate.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BloodMusic_0.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BloodMusic_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BloodMusic_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BloodMusic_Repeatable.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost10_Frogleap.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost11_OtherSideSun.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost12_DarkSideSun.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost13_RapidExpansion.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost14_MandatoryUpgrades.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost15_ColonyInvestment.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost15_ColonyInvestmentFollowup.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost16_TrainingProgram.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost16_TrainingProgram_Second.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost17_Shortcircuit.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost17_Shortcircuit_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost18_ResearchCooperation.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost18_ResearchCooperation_Finale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost18_ResearchCooperation_Tech.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost19_BadStirlingGenerator.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost19_BadStirlingGenerator_FaultGenerator.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost19_BadStirlingGenerator_Finale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost1_TheExtract.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost20_DronePrototypes.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost20_DronePrototypes_BreakDrone.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost20_DronePrototypes_Finale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost20_DronePrototypes_Problem.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost2_DigDeep.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost3_Heirloom.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost4_TwinPeeks.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost5_LeapForward.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost6_SafeKeeping.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost6_SafeKeeping_Complication.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost7_DiminishingReturns.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost7_DiminishingReturns_Decline.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost7_DiminishingReturns_Success.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost8_TheMartianTrail.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Boost9_Eureka.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BrineDeposit.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BrineDeposit_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BuildingClogged.lua	changed	generated	presetdiff	yes	
Data/StoryBit/BuildingClogged_1_FixAfterStorm.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CanSeeOurHouseFromHere.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CatchARide.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ChildrenOfTomorrow.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ChildrenOfTomorrow_TheAdvent1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ChildrenOfTomorrow_TheAdvent1_Repeatable.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ChildrenOfTomorrow_TheAdvent2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ChildrenOfTomorrow_TheAdvent2_Repeatable.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ColdMachines.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ColdResistantBacteria.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ColdResistantBacteria_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ColdResistantBacteria_FollowUp_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CometSighted1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CometSighted1_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CometSighted2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/ConsumedStar.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Contact.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CorruptedSignal.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CorruptedSignal_DroneDamage_1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CorruptedSignal_DroneDamage_2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CorruptedSignal_Fixed.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cure4Cancer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cure4Cancer_NormalOutcome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cure4Cancer_RareOutcome.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cyanobacteria.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cyanobacteria_Expedition1.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Cyanobacteria_Expedition2.lua	changed	generated	presetdiff	yes	
Data/StoryBit/CyberWar.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DarkMatter.lua	changed	generated	presetdiff	yes	
Data/StoryBit/Darwin_TerminalVelocity.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DataDealer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DesignFlaw.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DesignFlaw_TechResearched.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeHeating.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeHeating_1_NoDeaths.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeHeating_2_Deaths.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_1_DelayFix.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_2_Hydroengineer.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_3_Aftermath.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_4_SlowFix.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_5_QuickFix.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DomeLeaks_6_Finale.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife.lua	changed	generated	presetdiff	yes	
Data/StoryBit/DormantLife_FollowUp1.lua	changed	generated	presetdiff	yes	
